remark,"CSV-Import-Export"
remark,"Date = Thu Jul 09 14:11:17 2015"
remark,"Version = RSLogix 5000 v20.01"
remark,"Owner = SUTD_ITrust"
remark,"Company = SUTD_ITrust"
0.3
TAG,,_MV302_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_MV303_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_MV304_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_P301_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_P302_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_P401_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_P402_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_P403_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_P404_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_P601_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_P602_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_P603_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_P_BACKWASH_SR,"","DOMINANT_SET","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,_P_CIP_SR,"","DOMINANT_SET","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,_P_NAHSO3_ORP_DUTY_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_P_NAHSO3_ORP_DUTY_SR,"","DOMINANT_SET","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,_P_PERMEATE_SR,"","DOMINANT_SET","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,_P_RO_FEED_DUTY_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_P_RO_FEED_DUTY_SR,"","DOMINANT_SET","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,_P_UF_FEED_DUTY_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_UV401_AutoInp,"","BOOL","","(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,_UV_SR,"","DOMINANT_SET","","(Constant := false, ExternalAccess := Read/Write)"
TAG,,Memory_Message,"","MESSAGE","","(ExternalAccess := Read/Write, MessageType := CIP Generic, RequestedLength := 12, ConnectedFlag := 2, ConnectionPath := ""1, 0"", CommTypeCode := 0, ServiceCode := 16#0003, ObjectType := 16#0072, TargetObject := 1, AttributeNumber := 16#0000, LocalIndex := 0, LocalElement := ""Logix_Status.MemoryRequestData[0]"", DestinationTag := ""Logix_Status.MemoryTemp[0]"", LargePacketUsage := false)"
TAG,,P1_LIT101_MSG,"","MESSAGE","","(ExternalAccess := Read/Write, MessageType := CIP Data Table Read, RemoteElement := ""HMI_LIT101"", RequestedLength := 1, ConnectedFlag := 1, ConnectionPath := ""P1_CONTROLLER"", CommTypeCode := 0, LocalIndex := 0, LocalElement := ""HMI_LIT101"", CacheConnections := ""TRUE"")"
TAG,,P2_AIT202_MSG,"","MESSAGE","","(ExternalAccess := Read/Write, MessageType := CIP Data Table Read, RemoteElement := ""HMI_AIT202"", RequestedLength := 1, ConnectedFlag := 1, ConnectionPath := ""P2_CONTROLLER"", CommTypeCode := 0, LocalIndex := 0, LocalElement := ""HMI_AIT202"", CacheConnections := ""TRUE"")"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,MainProgram,FIT_FBD_01,"","FIT_FBD","","(Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,PMP_FBD_01,"","PMP_FBD","","(Constant := false, ExternalAccess := Read/Write)"
TAG,MainProgram,SWITCH_FBD_01,"","SWITCH_FBD","","(Constant := false, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,AIN_FBD:AOI,WRIO_Enb,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,Raw_RIO,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,Raw_WRIO,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,L_Raw_RIO,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,H_Raw_RIO,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,L_Raw_WRIO,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,H_Raw_WRIO,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,HEU,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,LEU,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,Hty,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,Wifi_Enb,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,AHH,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,AH,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,AL,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,ALL,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,SAHH,"","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,SAH,"","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,SAL,"","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,SALL,"","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,Simulation,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,RIO_Hty,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,WRIO_Hty,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,AIN_FBD:AOI,Pv,"","REAL","","(RADIX := Float, Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,AIN_FBD:AOI,Sim_PV,"","REAL","","(RADIX := Float, Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,AIN_FBD:AOI,HMI,"","AIN_UDT","","(Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,AIN_FBD:AOI,SCALE,"","SCALE","","(Usage := Local, ExternalAccess := None)"
TAG,AIN_FBD:AOI,ALM,"","ALARM","","(Usage := Local, ExternalAccess := None)"
TAG,AIN_FBD:AOI,_Raw,"","INT","","(RADIX := Decimal, Usage := Local, ExternalAccess := None)"
TAG,AIN_FBD:AOI,_L_Raw,"","INT","","(RADIX := Decimal, Usage := Local, ExternalAccess := None)"
TAG,AIN_FBD:AOI,_H_Raw,"","INT","","(RADIX := Decimal, Usage := Local, ExternalAccess := None)"
TAG,AIN_FBD:AOI,_Inst_Hty,"","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := None)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,Duty2_FBD:AOI,AutoInp,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,Duty2_FBD:AOI,Selection,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,Duty2_FBD:AOI,Start_Pmp1,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,Duty2_FBD:AOI,Start_Pmp2,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,Duty2_FBD:AOI,PMP1,"","PMP_UDT","","(Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,Duty2_FBD:AOI,PMP2,"","PMP_UDT","","(Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,Duty2_FBD:AOI,HMI,"","Duty2_UDT","","(Usage := InOut, Constant := false, Required := true, Visible := true)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,FIT_FBD:AOI,WRIO_Enb,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,Raw_RIO,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,Raw_WRIO,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,L_Raw_RIO,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,H_Raw_RIO,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,L_Raw_WRIO,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,H_Raw_WRIO,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,HEU,"","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,LEU,"","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,Hty,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,Wifi_Enb,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,AHH,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,AH,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,AL,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,ALL,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,SAHH,"","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,SAH,"","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,SAL,"","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,SALL,"","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,Simulation,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,RIO_Hty,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,WRIO_Hty,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,Totaliser_Enb,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,Rst_Totaliser,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,FIT_FBD:AOI,Totaliser,"","REAL","","(RADIX := Float, Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,FIT_FBD:AOI,Pv,"","REAL","","(RADIX := Float, Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,FIT_FBD:AOI,Sim_Pv,"","REAL","","(RADIX := Float, Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,FIT_FBD:AOI,HMI,"","FIT_UDT","","(Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,FIT_FBD:AOI,SCALE,"","SCALE","","(Usage := Local, ExternalAccess := None)"
TAG,FIT_FBD:AOI,ALM,"","ALARM","","(Usage := Local, ExternalAccess := None)"
TAG,FIT_FBD:AOI,TON,"","FBD_TIMER","","(Usage := Local, ExternalAccess := None)"
TAG,FIT_FBD:AOI,_SEC_P,"","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := None)"
TAG,FIT_FBD:AOI,_Inst_Hty,"","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := None)"
TAG,FIT_FBD:AOI,_L_Raw,"","INT","","(RADIX := Decimal, Usage := Local, ExternalAccess := None)"
TAG,FIT_FBD:AOI,_H_Raw,"","INT","","(RADIX := Decimal, Usage := Local, ExternalAccess := None)"
TAG,FIT_FBD:AOI,_Raw,"","INT","","(RADIX := Decimal, Usage := Local, ExternalAccess := None)"
TAG,FIT_FBD:AOI,R_TRIG,"","FBD_ONESHOT","","(Usage := Local, ExternalAccess := None)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,MV_FBD:AOI,Auto,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,MV_FBD:AOI,Cmd_Open,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,MV_FBD:AOI,Cmd_Close,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,MV_FBD:AOI,FTO,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,MV_FBD:AOI,FTC,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,MV_FBD:AOI,AutoInp,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,MV_FBD:AOI,ZSO,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,MV_FBD:AOI,Open_TM,"","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,MV_FBD:AOI,ZSC,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,MV_FBD:AOI,Close_TM,"","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,MV_FBD:AOI,Cmd,"","INT","","(RADIX := Decimal, Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,MV_FBD:AOI,HMI,"","MV_UDT","","(Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,MV_FBD:AOI,TON_Open_TM,"","FBD_TIMER","","(Usage := Local, ExternalAccess := None)"
TAG,MV_FBD:AOI,TON_Close_TM,"","FBD_TIMER","","(Usage := Local, ExternalAccess := None)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,PMP_FBD:AOI,Cmd_Start,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,Avl,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,Fault,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,FT_Stop,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,FT_Start,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,RunHr,"","REAL","","(RADIX := Float, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,Total_RunHr,"","REAL","","(RADIX := Float, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,SD,"","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,Auto,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,AutoInp,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,Remote,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,Run,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,Trip,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,Start_TM,"","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,Stop_TM,"","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,Rst,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,Rst_RunHr,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,Permissive,"","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,Shutdown,"","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,PMP_FBD:AOI,RunMin,"","REAL","","(RADIX := Float, Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,PMP_FBD:AOI,Total_RunMin,"","REAL","","(RADIX := Float, Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,PMP_FBD:AOI,Cmd,"","INT","","(RADIX := Decimal, Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,PMP_FBD:AOI,HMI,"","PMP_UDT","","(Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,PMP_FBD:AOI,TON_Start_TM,"","FBD_TIMER","","(Usage := Local, ExternalAccess := None)"
TAG,PMP_FBD:AOI,TON_Stop_TM,"","FBD_TIMER","","(Usage := Local, ExternalAccess := None)"
TAG,PMP_FBD:AOI,_Min_P,"","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := None)"
TAG,PMP_FBD:AOI,TON_Min,"","FBD_TIMER","","(Usage := Local, ExternalAccess := None)"
TAG,PMP_FBD:AOI,R_TRIG_SEC,"","FBD_ONESHOT","","(Usage := Local, ExternalAccess := None)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,SWITCH_FBD:AOI,Alarm,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,SWITCH_FBD:AOI,Delay,"","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := true, Visible := true)"
TAG,SWITCH_FBD:AOI,Status,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := None, Required := true, Visible := true)"
TAG,SWITCH_FBD:AOI,HMI,"","SWITCH_UDT","","(Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,SWITCH_FBD:AOI,TON_Delay_Sec,"","FBD_TIMER","","(Usage := Local, ExternalAccess := None)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,UV_FBD:AOI,Cmd_Start,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,Avl,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,Fault,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,FT_Stop,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,FT_Start,"","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,RunHr,"","REAL","","(RADIX := Float, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,Total_RunHr,"","REAL","","(RADIX := Float, Usage := Output, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,Auto,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,AutoInp,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,Remote,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,Run,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,Trip,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,Start_TM,"","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,Stop_TM,"","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,Rst,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,Rst_RunHr,"","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,Permissive,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,Shutdown,"","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,UV_FBD:AOI,RunMin,"","REAL","","(RADIX := Float, Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,UV_FBD:AOI,Total_RunMin,"","REAL","","(RADIX := Float, Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,UV_FBD:AOI,Cmd,"","INT","","(RADIX := Decimal, Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,UV_FBD:AOI,HMI,"","UV_UDT","","(Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,UV_FBD:AOI,TON_Start_TM,"","FBD_TIMER","","(Usage := Local, ExternalAccess := None)"
TAG,UV_FBD:AOI,TON_Stop_TM,"","FBD_TIMER","","(Usage := Local, ExternalAccess := None)"
TAG,UV_FBD:AOI,_Min_P,"","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := None)"
TAG,UV_FBD:AOI,TON_Min,"","FBD_TIMER","","(Usage := Local, ExternalAccess := None)"
TAG,UV_FBD:AOI,R_TRIG_SEC,"","FBD_ONESHOT","","(Usage := Local, ExternalAccess := None)"
